order_id,date,product,category,region,customer_id,quantity,unit_price,revenue
ORD-001213,2025-05-11,Zeta Headphones,Accessories,LATAM,CUST-00905,1,148.15,148.15
ORD-001214,2024-01-12,Epsilon Laptop,Computers,LATAM,CUST-00479,5,872.74,4363.7
ORD-001215,2024-11-13,Alpha Phone,Electronics,LATAM,CUST-00052,4,775.95,3103.8
ORD-001216,2025-08-14,Theta Camera,Electronics,APAC,CUST-01004,4,746.85,2987.4
ORD-001217,2024-08-03,Alpha Phone,Electronics,East,CUST-00574,1,838.38,838.38
ORD-001218,2024-12-04,Epsilon Laptop,,North,CUST-01143,5,987.49,4937.45
ORD-001219,2024-03-21,Zeta Headphones,Accessories,EMEA,CUST-00893,3,152.38,457.14
ORD-001220,2025-04-29,Eta Smartwatch,Accessories,EMEA,CUST-00255,2,197.54,395.08
ORD-001221,2025-01-08,Eta Smartwatch,Accessories,APAC,CUST-00685,2,182.68,365.36
ORD-001222,2024-07-18,Gamma Tablet,Electronics,LATAM,CUST-00057,4,548.56,2194.24
ORD-001223,2025-06-20,Alpha Phone,Electronics,West,CUST-00950,3,807.23,2421.69
ORD-001224,2025-04-10,Eta Smartwatch,Accessories,East,CUST-01091,2,206.98,413.96
ORD-001225,2024-03-29,Zeta Headphones,Accessories,South,CUST-01070,3,146.22,438.66
ORD-001226,2024-09-24,Iota Speaker,Accessories,North,CUST-00606,2,99.94,199.88
ORD-001227,2025-07-24,Iota Speaker,Accessories,West,CUST-00369,3,107.76,323.28
ORD-001228,2025-05-03,Iota Speaker,Accessories,EMEA,CUST-00232,4,92.4,369.6
ORD-001229,2025-06-21,Zeta Headphones,Accessories,APAC,CUST-00908,3,142.81,428.43
ORD-001230,2024-02-16,Delta Laptop,Computers,West,CUST-01047,2,1115.56,2231.12
ORD-001231,2024-10-14,Theta Camera,Electronics,LATAM,CUST-00574,1,739.85,739.85
ORD-001232,2024-01-16,Epsilon Laptop,Computers,EMEA,CUST-00841,1,820.26,820.26
ORD-001233,2025-02-04,Beta Phone,Electronics,APAC,CUST-00118,2,594.7,1189.4
ORD-001234,2024-03-26,Iota Speaker,Accessories,South,CUST-01079,3,95.01,285.03
ORD-001235,2024-09-06,Iota Speaker,Accessories,APAC,CUST-01177,3,99.28,297.84
ORD-001236,2025-01-25,Epsilon Laptop,Computers,APAC,CUST-00268,3,882.15,2646.45
ORD-001237,2024-11-30,Alpha Phone,Electronics,South,CUST-00113,2,726.26,1452.52
ORD-001238,2025-09-20,Delta Laptop,Computers,South,CUST-00166,2,1308.71,2617.42
ORD-001239,2025-06-02,Theta Camera,Electronics,LATAM,CUST-00668,3,762.31,2286.93
ORD-001240,2024-05-16,Iota Speaker,Accessories,North,CUST-01032,1,94.63,94.63
ORD-001241,2025-05-12,Beta Phone,Electronics,West,CUST-00714,2,679.05,1358.1
ORD-001242,2025-04-21,Alpha Phone,Electronics,East,CUST-00431,4,811.56,3246.24
ORD-001243,2025-08-16,Iota Speaker,Accessories,APAC,CUST-00893,1,93.8,93.8
ORD-001244,2024-08-10,Delta Laptop,Computers,APAC,CUST-01074,1,1141.97,1141.97
ORD-001245,2025-01-06,Zeta Headphones,Accessories,East,CUST-00107,2,148.74,297.48
ORD-001246,2025-02-05,Kappa Keyboard,Accessories,West,CUST-01033,2,77.72,155.44
ORD-001247,2025-03-18,Alpha Phone,Electronics,LATAM,CUST-00745,1,765.64,765.64
ORD-001248,2025-05-04,Eta Smartwatch,Accessories,APAC,CUST-00700,3,211.24,633.72
ORD-001249,2025-09-06,Alpha Phone,Electronics,LATAM,CUST-00323,3,796.04,2388.12
ORD-001250,2024-09-29,Delta Laptop,Computers,West,CUST-00309,3,1236.13,3708.39
ORD-001251,2025-06-09,Theta Camera,Electronics,South,CUST-00850,1,655.56,655.56
ORD-001252,2024-06-07,Epsilon Laptop,Computers,West,CUST-00622,4,905.02,3620.08
ORD-001253,2024-05-31,Kappa Keyboard,Accessories,APAC,CUST-00995,1,76.12,76.12
ORD-001254,2025-09-11,Zeta Headphones,Accessories,North,CUST-00145,3,149.79,449.37
ORD-001255,2024-07-06,Delta Laptop,Computers,East,CUST-00740,4,1266.34,5065.36
ORD-001256,2024-04-07,Gamma Tablet,Electronics,North,CUST-00821,5,525.84,2629.2
ORD-001257,2024-05-10,Delta Laptop,Computers,West,CUST-00412,3,1164.04,3492.12
ORD-001258,2024-06-19,Delta Laptop,Computers,APAC,CUST-00114,3,1245.59,3736.77
ORD-001259,2024-07-01,Alpha Phone,,North,CUST-00575,2,869.52,1739.04
ORD-001260,2024-12-29,Delta Laptop,Computers,APAC,CUST-00399,5,1229.14,6145.7
ORD-001261,2024-02-08,Epsilon Laptop,Computers,LATAM,CUST-00124,4,835.78,3343.12
ORD-001262,2025-06-10,Eta Smartwatch,Accessories,South,CUST-00086,4,206.15,824.6
ORD-001263,2025-05-11,Eta Smartwatch,Accessories,APAC,CUST-00047,3,183.28,549.84
ORD-001264,2025-05-30,Eta Smartwatch,Accessories,LATAM,CUST-00944,2,213.81,427.62
ORD-001265,2024-12-14,Alpha Phone,Electronics,LATAM,CUST-01154,4,801.66,3206.64
ORD-001266,2025-01-31,Beta Phone,Electronics,South,CUST-00804,2,634.09,1268.18
ORD-001267,2024-06-09,Eta Smartwatch,Accessories,North,CUST-00389,1,181.37,181.37
ORD-001268,2024-01-16,Zeta Headphones,Accessories,South,CUST-00576,4,145.45,581.8
ORD-001269,2025-05-07,Alpha Phone,Electronics,APAC,CUST-00632,3,863.43,2590.29
ORD-001270,2025-03-01,Theta Camera,Electronics,APAC,CUST-00714,4,632.03,2528.12
ORD-001271,2024-04-17,Theta Camera,Electronics,APAC,CUST-01070,4,695.46,2781.84
ORD-001272,2025-03-25,Zeta Headphones,Accessories,East,CUST-01192,1,161.85,161.85
ORD-001273,2024-11-06,Alpha Phone,Electronics,South,CUST-00622,4,782.2,3128.8
ORD-001274,2024-06-18,Theta Camera,Electronics,EMEA,CUST-00046,3,688.96,2066.88
ORD-001275,2025-06-29,Zeta Headphones,Accessories,West,CUST-00724,3,151.34,454.02
ORD-001276,2025-02-17,Theta Camera,Electronics,APAC,CUST-00540,4,693.82,2775.28
ORD-001277,2024-09-07,Theta Camera,Electronics,West,CUST-00087,2,652.67,1305.34
ORD-001278,2024-05-20,Theta Camera,Electronics,East,CUST-00803,2,631.69,1263.38
ORD-001279,2024-09-30,Zeta Headphones,Accessories,East,CUST-00265,3,152.27,456.81
ORD-001280,2025-02-19,Beta Phone,Electronics,South,CUST-01046,2,703.62,1407.24
ORD-001281,2025-08-30,Eta Smartwatch,Accessories,East,CUST-00703,1,183.33,183.33
ORD-001282,2024-02-08,Eta Smartwatch,Accessories,North,CUST-00232,3,187.5,562.5
ORD-001283,2024-01-29,Theta Camera,Electronics,East,CUST-00186,5,680.86,3404.3
ORD-001284,2025-04-21,Beta Phone,Electronics,North,CUST-00326,3,689.07,2067.21
ORD-001285,2024-11-13,Beta Phone,Electronics,South,CUST-00397,1,619.05,619.05
ORD-001286,2024-09-01,Iota Speaker,Accessories,APAC,CUST-01089,2,106.56,213.12
ORD-001287,2024-09-28,Theta Camera,Electronics,East,CUST-00956,6,636.78,3820.68
ORD-001288,2025-03-15,Iota Speaker,Accessories,APAC,CUST-00555,5,107.73,538.65
ORD-001289,2024-08-26,Theta Camera,Electronics,APAC,CUST-00733,5,707.49,3537.45
ORD-001290,2025-01-11,Zeta Headphones,Accessories,EMEA,CUST-01041,5,153.73,768.65
ORD-001291,2024-09-22,Eta Smartwatch,Accessories,LATAM,CUST-00797,4,193.73,774.92
ORD-001292,2024-12-24,Iota Speaker,Accessories,North,CUST-00391,3,104.58,313.74
ORD-001293,2024-12-05,Zeta Headphones,Accessories,APAC,CUST-00044,2,139.06,278.12
ORD-001294,2025-01-23,Eta Smartwatch,Accessories,LATAM,CUST-00901,2,181.05,362.1
ORD-001295,2025-07-30,Beta Phone,Electronics,LATAM,CUST-00482,2,635.44,1270.88
ORD-001296,2024-01-03,Epsilon Laptop,Computers,South,CUST-01198,1,962.59,962.59
ORD-001297,2025-03-04,Eta Smartwatch,Accessories,East,CUST-00566,2,209.15,418.3
ORD-001298,2024-05-21,Gamma Tablet,Electronics,South,CUST-00220,5,500.71,2503.55
ORD-001299,2025-01-10,Beta Phone,Electronics,EMEA,CUST-00772,1,658.36,658.36
ORD-001300,2024-11-19,Gamma Tablet,Electronics,APAC,CUST-00409,2,462.06,924.12
ORD-001301,2024-05-25,Gamma Tablet,Electronics,East,CUST-00471,4,533.0,2132.0
ORD-001302,2024-10-19,Beta Phone,Electronics,EMEA,CUST-01085,2,686.25,1372.5
ORD-001303,2025-03-07,Epsilon Laptop,Computers,APAC,CUST-00166,3,927.13,2781.39
ORD-001304,2025-08-07,Iota Speaker,Accessories,West,CUST-00672,2,98.33,196.66
ORD-001305,2025-02-02,Zeta Headphones,Accessories,APAC,CUST-01175,3,162.84,488.52
ORD-001306,2024-12-09,Beta Phone,Electronics,APAC,CUST-00111,4,698.2,2792.8
ORD-001307,2024-05-19,Alpha Phone,Electronics,North,CUST-00549,2,822.08,1644.16
ORD-001308,2024-07-05,Eta Smartwatch,Accessories,EMEA,CUST-01027,6,193.9,1163.4
ORD-001309,2024-03-01,Delta Laptop,Computers,South,CUST-01037,6,1227.3,7363.8
ORD-001310,2025-01-14,Iota Speaker,Accessories,EMEA,CUST-01186,2,100.49,200.98
ORD-001311,2025-03-15,Eta Smartwatch,Accessories,LATAM,CUST-00344,1,194.79,194.79
ORD-001312,2024-11-14,Theta Camera,Electronics,LATAM,CUST-00332,2,671.97,1343.94
ORD-001313,2024-10-28,Gamma Tablet,Electronics,West,CUST-00264,4,489.72,1958.88
ORD-001314,2024-12-09,Eta Smartwatch,Accessories,East,CUST-00083,2,201.94,403.88
ORD-001315,2024-01-11,Gamma Tablet,Electronics,South,CUST-00777,1,491.83,491.83
ORD-001316,2024-03-02,Kappa Keyboard,Accessories,EMEA,CUST-00924,4,75.26,301.04
ORD-001317,2024-08-13,Eta Smartwatch,Accessories,North,CUST-00334,3,209.39,628.17
ORD-001318,2024-06-01,Delta Laptop,Computers,EMEA,CUST-00658,1,1206.55,1206.55
ORD-001319,2025-07-17,Gamma Tablet,Electronics,North,CUST-00454,1,455.85,455.85
ORD-001320,2025-07-24,Beta Phone,Electronics,East,CUST-00673,2,631.91,1263.82
ORD-001321,2025-08-06,Eta Smartwatch,Accessories,South,CUST-00741,3,214.32,642.96
ORD-001322,2025-07-28,Beta Phone,Electronics,LATAM,CUST-01113,2,682.13,1364.26
ORD-001323,2024-11-05,Zeta Headphones,Accessories,APAC,CUST-00333,1,143.73,143.73
ORD-001324,2024-08-30,Gamma Tablet,Electronics,East,CUST-00310,4,542.73,2170.92
ORD-001325,2025-05-07,Eta Smartwatch,Accessories,North,CUST-00727,1,182.15,182.15
ORD-001326,2024-12-31,Theta Camera,Electronics,West,CUST-00354,3,763.48,2290.44
ORD-001327,2024-11-25,Theta Camera,Electronics,South,CUST-00824,2,663.45,1326.9
ORD-001328,2024-04-16,Theta Camera,Electronics,EMEA,CUST-01124,2,630.37,1260.74
ORD-001329,2024-08-13,Beta Phone,Electronics,APAC,CUST-00145,4,640.41,2561.64
ORD-001330,2024-08-05,Alpha Phone,Electronics,EMEA,CUST-01034,3,776.46,2329.38
ORD-001331,2025-05-20,Eta Smartwatch,Accessories,EMEA,CUST-01068,4,200.56,802.24
ORD-001332,2024-09-15,Delta Laptop,Computers,EMEA,CUST-00910,4,1270.17,5080.68
ORD-001333,2025-05-31,Epsilon Laptop,Computers,LATAM,CUST-00761,6,960.57,5763.42
ORD-001334,2024-02-23,Alpha Phone,Electronics,LATAM,CUST-00495,3,783.22,2349.66
ORD-001335,2024-02-16,Gamma Tablet,Electronics,West,CUST-01193,1,492.0,492.0
ORD-001336,2025-06-04,Alpha Phone,Electronics,East,CUST-00642,2,742.78,1485.56
ORD-001337,2024-04-08,Iota Speaker,Accessories,West,CUST-00531,2,90.04,180.08
ORD-001338,2024-01-20,Gamma Tablet,Electronics,South,CUST-00513,3,513.09,1539.27
ORD-001339,2025-07-26,Zeta Headphones,Accessories,EMEA,CUST-00130,4,136.02,544.08
ORD-001340,2025-05-04,Alpha Phone,Electronics,West,CUST-01008,5,836.37,4181.85
ORD-001341,2025-02-22,Eta Smartwatch,Accessories,North,CUST-00734,1,200.56,200.56
ORD-001342,2024-03-02,Delta Laptop,Computers,South,CUST-00947,2,1126.72,2253.44
ORD-001343,2024-05-24,Iota Speaker,Accessories,West,CUST-01162,3,99.78,299.34
ORD-001344,2024-08-03,Iota Speaker,Accessories,LATAM,CUST-01002,3,92.72,278.16
ORD-001345,2024-01-03,Delta Laptop,Computers,EMEA,CUST-00464,4,1184.31,4737.24
ORD-001346,2024-06-08,Iota Speaker,Accessories,APAC,CUST-00141,2,104.93,209.86
ORD-001347,2024-04-29,Kappa Keyboard,Accessories,East,CUST-00882,2,78.4,156.8
ORD-001348,2024-03-29,Iota Speaker,Accessories,EMEA,CUST-00456,3,92.04,276.12
ORD-001349,2024-11-24,Iota Speaker,Accessories,West,CUST-00434,1,103.43,103.43
ORD-001350,2025-08-02,Gamma Tablet,Electronics,EMEA,CUST-00173,4,467.74,1870.96
ORD-001351,2024-12-22,Zeta Headphones,Accessories,North,CUST-00473,4,156.11,624.44
ORD-001352,2025-09-01,Alpha Phone,Electronics,West,CUST-01020,4,795.7,3182.8
ORD-001353,2024-09-23,Alpha Phone,Electronics,East,CUST-00917,4,791.61,3166.44
ORD-001354,2025-09-08,Kappa Keyboard,Accessories,,CUST-00439,3,84.55,253.65
ORD-001355,2024-11-18,Delta Laptop,Computers,LATAM,CUST-01016,6,1249.02,7494.12
ORD-001356,2025-09-26,Theta Camera,Electronics,South,CUST-01081,4,633.7,2534.8
ORD-001357,2025-06-24,Theta Camera,Electronics,East,CUST-00498,2,670.51,1341.02
ORD-001358,2024-07-13,Iota Speaker,Accessories,West,CUST-00169,5,106.34,531.7
ORD-001359,2024-11-27,Kappa Keyboard,Accessories,LATAM,CUST-00989,3,71.39,214.17
ORD-001360,2024-06-18,Gamma Tablet,Electronics,West,CUST-00561,3,503.52,1510.56
ORD-001361,2025-06-04,Alpha Phone,Electronics,APAC,CUST-00428,1,835.41,835.41
ORD-001362,2025-04-07,Epsilon Laptop,Computers,APAC,CUST-00419,2,920.91,1841.82
ORD-001363,2024-02-09,Beta Phone,Electronics,East,CUST-00455,3,682.82,2048.46
ORD-001364,2025-06-20,Alpha Phone,Electronics,East,CUST-00714,2,835.07,1670.14
ORD-001365,2024-09-17,Delta Laptop,Computers,East,CUST-00202,4,1245.05,4980.2
ORD-001366,2025-01-29,Theta Camera,Electronics,APAC,CUST-00179,6,743.95,4463.7
ORD-001367,2024-08-13,Zeta Headphones,Accessories,North,CUST-00057,3,153.34,460.02
ORD-001368,2024-05-03,Gamma Tablet,Electronics,East,CUST-00946,3,489.26,1467.78
ORD-001369,2024-02-07,Eta Smartwatch,Accessories,APAC,CUST-00501,3,197.88,593.64
ORD-001370,2024-11-23,Gamma Tablet,Electronics,EMEA,CUST-00739,2,520.63,1041.26
ORD-001371,2024-09-07,Alpha Phone,Electronics,West,CUST-00112,2,859.13,1718.26
ORD-001372,2024-06-24,Theta Camera,Electronics,EMEA,CUST-01172,4,667.16,2668.64
ORD-001373,2025-08-24,Eta Smartwatch,Accessories,South,CUST-00715,5,192.71,963.55
ORD-001374,2025-03-29,Theta Camera,Electronics,West,CUST-00877,3,759.22,2277.66
ORD-001375,2024-02-06,Alpha Phone,Electronics,West,CUST-01080,5,811.55,4057.75
ORD-001376,2024-11-11,Iota Speaker,Accessories,LATAM,CUST-00813,3,92.64,277.92
ORD-001377,2025-08-15,Zeta Headphones,Accessories,East,CUST-00964,4,153.88,615.52
ORD-001378,2024-04-23,Zeta Headphones,Accessories,LATAM,CUST-01078,3,163.62,490.86
ORD-001379,2024-02-09,Eta Smartwatch,Accessories,EMEA,CUST-00037,4,211.87,847.48
ORD-001380,2024-10-27,Iota Speaker,Accessories,North,CUST-01013,3,103.87,311.61
ORD-001381,2024-08-11,Zeta Headphones,Accessories,APAC,CUST-00863,4,140.3,561.2
ORD-001382,2024-11-13,Zeta Headphones,Accessories,North,CUST-00732,1,160.21,160.21
ORD-001383,2024-12-14,Kappa Keyboard,Accessories,LATAM,CUST-00810,3,79.41,238.23
ORD-001384,2024-04-24,Theta Camera,Electronics,LATAM,CUST-01025,3,753.42,2260.26
ORD-001385,2024-11-18,Epsilon Laptop,Computers,East,CUST-00023,4,868.4,3473.6
ORD-001386,2025-07-21,Eta Smartwatch,Accessories,South,CUST-00796,3,181.57,544.71
ORD-001387,2024-02-09,Delta Laptop,Computers,East,CUST-00496,1,1193.24,1193.24
ORD-001388,2024-02-09,Gamma Tablet,Electronics,East,CUST-00900,2,476.03,952.06
ORD-001389,2024-10-15,Zeta Headphones,Accessories,East,CUST-00425,5,155.41,777.05
ORD-001390,2024-09-18,Kappa Keyboard,Accessories,East,CUST-00700,3,86.22,258.66
ORD-001391,2024-08-03,Kappa Keyboard,Accessories,EMEA,CUST-00018,3,82.02,246.06
ORD-001392,2024-05-26,Delta Laptop,Computers,South,CUST-00627,2,1291.79,2583.58
ORD-001393,2024-12-01,Zeta Headphones,Accessories,APAC,CUST-01063,3,147.6,442.8
ORD-001394,2024-06-16,Beta Phone,Electronics,APAC,CUST-00211,2,684.26,1368.52
ORD-001395,2024-04-01,Kappa Keyboard,Accessories,West,CUST-00565,3,84.42,253.26
ORD-001396,2024-12-18,Kappa Keyboard,Accessories,APAC,CUST-00972,2,82.33,164.66
ORD-001397,2025-07-24,Eta Smartwatch,Accessories,South,CUST-00133,3,199.31,597.93
ORD-001398,2025-07-24,Theta Camera,Electronics,North,CUST-00449,2,716.6,1433.2
ORD-001399,2024-12-28,Eta Smartwatch,Accessories,EMEA,CUST-00264,4,206.98,827.92
ORD-001400,2025-07-10,Zeta Headphones,Accessories,West,CUST-00111,2,141.64,283.28
ORD-001401,2024-12-10,Alpha Phone,Electronics,EMEA,CUST-00850,3,848.47,2545.41
ORD-001402,2024-06-18,Epsilon Laptop,Computers,LATAM,CUST-00901,2,979.97,1959.94
ORD-001403,2024-12-21,Eta Smartwatch,Accessories,LATAM,CUST-00759,1,197.62,197.62
ORD-001404,2024-07-09,Eta Smartwatch,Accessories,EMEA,CUST-00861,2,207.0,414.0
ORD-001405,2025-02-25,Delta Laptop,Computers,APAC,CUST-00897,3,1255.84,3767.52
ORD-001406,2024-01-07,Kappa Keyboard,Accessories,North,CUST-00862,1,81.56,81.56
ORD-001407,2024-05-12,Beta Phone,Electronics,,CUST-01197,3,655.12,1965.36
ORD-001408,2025-07-10,Zeta Headphones,Accessories,APAC,CUST-00193,3,160.37,481.11
ORD-001409,2024-01-31,Eta Smartwatch,Accessories,West,CUST-00515,1,196.97,196.97
ORD-001410,2025-06-18,Eta Smartwatch,Accessories,West,CUST-00790,2,181.53,363.06
ORD-001411,2025-03-01,Eta Smartwatch,Accessories,East,CUST-00968,3,212.71,638.13
ORD-001412,2025-01-28,Gamma Tablet,Electronics,EMEA,CUST-00084,1,516.36,516.36
ORD-001413,2024-12-28,Beta Phone,Electronics,South,CUST-00798,5,694.33,3471.65
ORD-001414,2025-03-12,Eta Smartwatch,Accessories,EMEA,CUST-00080,5,184.61,923.05
ORD-001415,2025-07-04,Zeta Headphones,Accessories,South,CUST-00522,2,135.02,270.04
ORD-001416,2024-03-22,Beta Phone,Electronics,North,CUST-00234,3,705.38,2116.14
ORD-001417,2024-12-21,Eta Smartwatch,Accessories,East,CUST-00244,4,184.98,739.92
ORD-001418,2024-09-14,Epsilon Laptop,Computers,South,CUST-00849,5,954.68,4773.4
ORD-001419,2025-08-11,Eta Smartwatch,Accessories,LATAM,CUST-00393,4,211.86,847.44
ORD-001420,2025-06-07,Iota Speaker,Accessories,North,CUST-00009,2,103.13,206.26
ORD-001421,2024-10-21,Beta Phone,Electronics,South,CUST-00613,4,601.14,2404.56
ORD-001422,2024-08-11,Alpha Phone,Electronics,EMEA,CUST-00807,2,825.75,1651.5
ORD-001423,2025-06-08,Theta Camera,Electronics,West,CUST-00715,2,753.39,1506.78
ORD-001424,2024-02-15,Zeta Headphones,Accessories,North,CUST-01177,2,146.78,293.56
ORD-001425,2024-04-22,Eta Smartwatch,Accessories,North,CUST-00110,4,195.56,782.24
ORD-001426,2024-08-20,Iota Speaker,Accessories,LATAM,CUST-00834,1,97.87,97.87
ORD-001427,2024-01-17,Theta Camera,Electronics,EMEA,CUST-00266,4,640.6,2562.4
ORD-001428,2024-12-25,Kappa Keyboard,Accessories,East,CUST-01176,1,85.19,85.19
ORD-001429,2024-08-10,Zeta Headphones,Accessories,West,CUST-00976,3,160.0,480.0
ORD-001430,2025-03-23,Zeta Headphones,Accessories,East,CUST-00955,1,163.84,163.84
ORD-001431,2024-12-30,Epsilon Laptop,Computers,East,CUST-00907,1,914.32,914.32
ORD-001432,2024-11-21,Beta Phone,Electronics,EMEA,CUST-00672,1,681.6,681.6
ORD-001433,2025-04-11,Zeta Headphones,Accessories,LATAM,CUST-00176,2,140.14,280.28
ORD-001434,2025-02-17,Gamma Tablet,Electronics,South,CUST-00525,2,515.72,1031.44
ORD-001435,2025-03-30,Kappa Keyboard,Accessories,APAC,CUST-01091,4,81.37,325.48
ORD-001436,2025-08-08,Zeta Headphones,Accessories,North,CUST-00952,2,160.96,321.92
ORD-001437,2024-08-20,Zeta Headphones,Accessories,South,CUST-01059,1,158.86,158.86
ORD-001438,2024-08-11,Delta Laptop,Computers,North,CUST-00505,4,1304.14,5216.56
ORD-001439,2025-02-15,Alpha Phone,Electronics,South,CUST-00849,3,857.94,2573.82
ORD-001440,2025-07-25,Alpha Phone,Electronics,LATAM,CUST-00963,2,857.92,1715.84
ORD-001441,2024-11-30,Epsilon Laptop,Computers,West,CUST-01100,2,820.56,1641.12
ORD-001442,2024-08-09,Alpha Phone,Electronics,North,CUST-00472,4,854.28,3417.12
ORD-001443,2024-02-06,Zeta Headphones,Accessories,LATAM,CUST-00523,4,152.2,608.8
ORD-001444,2024-10-04,Iota Speaker,Accessories,LATAM,CUST-00880,2,96.63,193.26
ORD-001445,2024-07-14,Iota Speaker,Accessories,APAC,CUST-00274,3,90.22,270.66
ORD-001446,2025-04-28,Eta Smartwatch,Accessories,LATAM,CUST-00054,4,206.07,824.28
ORD-001447,2024-08-29,Beta Phone,Electronics,South,CUST-01079,3,626.7,1880.1
ORD-001448,2024-11-19,Iota Speaker,Accessories,APAC,CUST-00888,2,98.36,196.72
ORD-001449,2024-07-10,Iota Speaker,Accessories,APAC,CUST-00745,3,102.6,307.8
ORD-001450,2024-01-17,Beta Phone,Electronics,LATAM,CUST-00277,2,702.45,1404.9
ORD-001451,2025-06-07,Eta Smartwatch,Accessories,APAC,CUST-00883,3,211.95,635.85
ORD-001452,2025-02-04,Gamma Tablet,Electronics,East,CUST-00632,5,494.07,2470.35
ORD-001453,2024-01-22,Theta Camera,Electronics,APAC,CUST-00570,2,683.31,1366.62
ORD-001454,2025-04-18,Kappa Keyboard,Accessories,East,CUST-00176,1,74.89,74.89
ORD-001455,2024-04-29,Alpha Phone,Electronics,East,CUST-00566,2,778.61,1557.22
ORD-001456,2024-07-28,Iota Speaker,Accessories,North,CUST-01170,5,91.3,456.5
ORD-001457,2024-11-01,Eta Smartwatch,Accessories,LATAM,CUST-00771,3,217.75,653.25
ORD-001458,2024-09-26,Kappa Keyboard,Accessories,East,CUST-00262,1,80.17,80.17
ORD-001459,2024-10-11,Epsilon Laptop,Computers,EMEA,CUST-00531,2,832.08,1664.16
ORD-001460,2024-08-14,Iota Speaker,Accessories,East,CUST-00891,1,96.09,96.09
ORD-001461,2025-01-15,Alpha Phone,Electronics,LATAM,CUST-00948,4,806.52,3226.08
ORD-001462,2025-04-04,Delta Laptop,Computers,East,CUST-00585,2,1206.89,2413.78
ORD-001463,2024-01-07,Alpha Phone,Electronics,APAC,CUST-00815,3,724.77,2174.31
ORD-001464,2024-01-29,Kappa Keyboard,Accessories,APAC,CUST-00302,3,86.12,258.36
ORD-001465,2024-02-02,Theta Camera,Electronics,West,CUST-01156,4,667.6,2670.4
ORD-001466,2024-03-19,Iota Speaker,Accessories,East,CUST-01144,3,89.42,268.26
ORD-001467,2025-04-03,Kappa Keyboard,Accessories,APAC,CUST-01160,2,72.31,144.62
ORD-001468,2025-07-23,Alpha Phone,Electronics,LATAM,CUST-00628,5,811.82,4059.1
ORD-001469,2025-06-21,Delta Laptop,Computers,APAC,CUST-00573,3,1112.14,3336.42
ORD-001470,2025-04-26,Alpha Phone,Electronics,South,CUST-00529,3,725.77,2177.31
ORD-001471,2025-03-05,Beta Phone,Electronics,LATAM,CUST-00034,2,633.38,1266.76
ORD-001472,2024-10-11,Gamma Tablet,Electronics,East,CUST-00532,5,511.25,2556.25
ORD-001473,2025-05-30,Epsilon Laptop,Computers,EMEA,CUST-01118,2,829.21,1658.42
ORD-001474,2024-04-08,Gamma Tablet,Electronics,APAC,CUST-00371,4,480.37,1921.48
ORD-001475,2025-01-31,Alpha Phone,Electronics,South,CUST-00409,3,785.86,2357.58
ORD-001476,2025-05-03,Beta Phone,Electronics,APAC,CUST-00617,2,604.8,1209.6
ORD-001477,2024-02-08,Beta Phone,Electronics,EMEA,CUST-00071,2,649.79,1299.58
ORD-001478,2024-09-27,Kappa Keyboard,Accessories,LATAM,CUST-00084,1,72.45,72.45
ORD-001479,2024-06-05,Theta Camera,Electronics,South,CUST-00209,2,635.6,1271.2
ORD-001480,2024-03-15,Kappa Keyboard,Accessories,West,CUST-00259,2,79.31,158.62
ORD-001481,2024-05-09,Epsilon Laptop,Computers,,CUST-00932,2,853.67,1707.34
ORD-001482,2024-03-24,Gamma Tablet,Electronics,North,CUST-00282,4,458.62,1834.48
ORD-001483,2024-01-22,Theta Camera,Electronics,North,CUST-00394,3,688.36,2065.08
ORD-001484,2025-04-03,Delta Laptop,Computers,LATAM,CUST-00418,4,1298.55,5194.2
ORD-001485,2025-06-22,Gamma Tablet,Electronics,East,CUST-00859,1,521.37,521.37
ORD-001486,2025-01-16,Gamma Tablet,Electronics,LATAM,CUST-00626,2,530.5,1061.0
ORD-001487,2025-03-15,Beta Phone,Electronics,South,CUST-01103,2,697.27,1394.54
ORD-001488,2025-08-26,Gamma Tablet,Electronics,East,CUST-00562,6,546.17,3277.02
ORD-001489,2024-01-21,Delta Laptop,Computers,APAC,CUST-00832,6,1262.13,7572.78
ORD-001490,2024-10-29,Eta Smartwatch,Accessories,EMEA,CUST-01119,4,203.31,813.24
ORD-001491,2024-03-24,Alpha Phone,Electronics,EMEA,CUST-00941,4,777.5,3110.0
ORD-001492,2025-03-28,Beta Phone,,EMEA,CUST-00062,3,607.68,1823.04
ORD-001493,2025-01-21,Theta Camera,Electronics,APAC,CUST-01166,3,725.1,2175.3
ORD-001494,2025-05-21,Beta Phone,Electronics,South,CUST-00734,3,713.24,2139.72
ORD-001495,2024-09-13,Delta Laptop,Computers,West,CUST-01135,1,1191.17,1191.17
ORD-001496,2025-07-23,Iota Speaker,Accessories,South,CUST-00782,3,103.43,310.29
ORD-001497,2025-06-10,Beta Phone,Electronics,EMEA,CUST-01181,2,648.36,1296.72
ORD-001498,2024-06-10,Alpha Phone,Electronics,South,CUST-00539,3,788.12,2364.36
ORD-001499,2024-06-11,Zeta Headphones,Accessories,East,CUST-00597,3,146.33,438.99
ORD-001500,2025-06-07,Gamma Tablet,Electronics,West,CUST-00009,5,499.46,2497.3
ORD-001501,2024-09-27,Zeta Headphones,Accessories,North,CUST-00276,5,145.03,725.15
ORD-001502,2025-05-06,Theta Camera,Electronics,North,CUST-00227,3,733.78,2201.34
